tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2024-2014,Adelaide,Hard,32,P,2024-01-08,292,206420,206368,6-4 6-4,3,R16,98.0,8.0,2.0,73.0,52.0,37.0,7.0,10.0,6.0,8.0,3.0,3.0,62.0,38.0,21.0,12.0,10.0,1.0,5.0
2024-2014,Adelaide,Hard,32,P,2024-01-08,291,216146,203501,6-3 2-6 6-4,3,R16,134.0,3.0,8.0,116.0,71.0,43.0,20.0,14.0,14.0,20.0,2.0,2.0,70.0,46.0,27.0,10.0,13.0,1.0,7.0
2024-2014,Adelaide,Hard,32,P,2024-01-08,290,211533,201614,6-4 5-7 6-4,3,R16,161.0,3.0,10.0,117.0,66.0,50.0,21.0,16.0,7.0,10.0,15.0,4.0,106.0,60.0,44.0,21.0,16.0,10.0,14.0
2024-2014,Adelaide,Hard,32,P,2024-01-08,289,201696,202536,6-4 7-5,3,R16,113.0,0.0,2.0,65.0,50.0,29.0,9.0,11.0,1.0,4.0,1.0,1.0,64.0,44.0,23.0,10.0,11.0,4.0,9.0
2024-2014,Adelaide,Hard,32,P,2024-01-08,288,214082,214939,5-7 6-4 7-5,3,R16,171.0,1.0,7.0,113.0,81.0,47.0,10.0,17.0,12.0,20.0,0.0,7.0,119.0,84.0,45.0,14.0,17.0,10.0,19.0
2024-2014,Adelaide,Hard,32,P,2024-01-08,287,201499,211701,2-6 6-3 6-2,3,R16,124.0,4.0,4.0,68.0,42.0,33.0,12.0,13.0,1.0,4.0,3.0,12.0,95.0,59.0,39.0,13.0,12.0,7.0,11.0
2024-2014,Adelaide,Hard,32,P,2024-01-08,286,202468,211095,4-6 6-2 6-3,3,R16,132.0,7.0,4.0,112.0,68.0,44.0,20.0,13.0,10.0,13.0,7.0,4.0,101.0,68.0,38.0,16.0,14.0,15.0,21.0
2024-2014,Adelaide,Hard,32,P,2024-01-08,284,213710,211148,6-3 6-3,3,R32,93.0,0.0,2.0,63.0,39.0,20.0,14.0,9.0,1.0,4.0,0.0,3.0,71.0,41.0,22.0,10.0,9.0,4.0,10.0
2024-2014,Adelaide,Hard,32,P,2024-01-08,283,206420,202663,3-6 7-6(8) 7-5,3,R32,163.0,3.0,10.0,99.0,61.0,44.0,16.0,16.0,2.0,7.0,9.0,2.0,111.0,59.0,36.0,25.0,17.0,4.0,9.0
2024-2014,Adelaide,Hard,32,P,2024-01-08,282,206368,221909,6-2 7-5,3,R32,98.0,2.0,2.0,66.0,41.0,34.0,12.0,10.0,6.0,6.0,2.0,4.0,70.0,47.0,33.0,7.0,10.0,7.0,10.0
2024-2014,Adelaide,Hard,32,P,2024-01-08,281,203501,205925,6-3 7-6(4),3,R32,116.0,7.0,2.0,72.0,52.0,34.0,11.0,11.0,2.0,4.0,5.0,6.0,86.0,54.0,39.0,9.0,10.0,8.0,11.0
2024-2014,Adelaide,Hard,32,P,2024-01-08,280,216146,211843,7-6(3) 6-1,3,R32,86.0,10.0,7.0,63.0,43.0,31.0,8.0,9.0,5.0,8.0,1.0,2.0,58.0,38.0,20.0,3.0,10.0,2.0,8.0
2024-2014,Adelaide,Hard,32,P,2024-01-08,279,201614,223194,6-4 1-6 6-3,3,R32,117.0,5.0,6.0,85.0,39.0,26.0,23.0,13.0,2.0,6.0,0.0,7.0,100.0,68.0,42.0,16.0,13.0,12.0,16.0
2024-2014,Adelaide,Hard,32,P,2024-01-08,278,211533,201514,2-6 6-2 6-4,3,R32,118.0,6.0,3.0,91.0,53.0,35.0,18.0,13.0,11.0,15.0,7.0,8.0,83.0,48.0,39.0,7.0,13.0,7.0,12.0
2024-2014,Adelaide,Hard,32,P,2024-01-08,277,201696,214643,6-7(1) 6-4 6-4,3,R32,173.0,2.0,5.0,103.0,82.0,49.0,10.0,16.0,9.0,14.0,8.0,7.0,96.0,45.0,28.0,26.0,16.0,4.0,11.0
2024-2014,Adelaide,Hard,32,P,2024-01-08,276,202536,211107,6-3 6-4,3,R32,106.0,7.0,3.0,89.0,56.0,38.0,16.0,10.0,10.0,11.0,5.0,4.0,59.0,30.0,19.0,15.0,9.0,6.0,9.0
2024-2014,Adelaide,Hard,32,P,2024-01-08,275,214082,214906,6-4 6-3,3,R32,107.0,1.0,5.0,64.0,41.0,28.0,9.0,9.0,6.0,8.0,3.0,0.0,78.0,49.0,28.0,10.0,10.0,7.0,12.0
2024-2014,Adelaide,Hard,32,P,2024-01-08,274,214939,206252,7-5 3-6 7-5,3,R32,172.0,1.0,5.0,106.0,66.0,45.0,18.0,16.0,4.0,8.0,11.0,6.0,108.0,59.0,42.0,22.0,17.0,6.0,11.0
2024-2014,Adelaide,Hard,32,P,2024-01-08,273,201499,206242,6-3 6-4,3,R32,97.0,4.0,5.0,62.0,45.0,32.0,10.0,10.0,1.0,2.0,4.0,0.0,59.0,45.0,25.0,7.0,9.0,3.0,6.0
2024-2014,Adelaide,Hard,32,P,2024-01-08,272,211701,201662,6-2 6-1,3,R32,72.0,2.0,5.0,43.0,23.0,17.0,11.0,7.0,2.0,3.0,2.0,7.0,69.0,43.0,21.0,10.0,8.0,16.0,22.0
2024-2014,Adelaide,Hard,32,P,2024-01-08,271,211095,211651,3-6 6-2 6-3,3,R32,119.0,4.0,3.0,77.0,51.0,35.0,12.0,13.0,3.0,6.0,6.0,5.0,93.0,56.0,32.0,19.0,13.0,12.0,17.0
2024-1050,Hobart,Hard,32,I,2024-01-08,300,215613,210722,6-1 4-6 7-5,3,F,168.0,1.0,2.0,99.0,66.0,36.0,18.0,15.0,6.0,12.0,2.0,6.0,114.0,65.0,34.0,21.0,14.0,11.0,19.0
2024-1050,Hobart,Hard,32,I,2024-01-08,299,210722,201611,6-4 4-6 7-5,3,SF,178.0,4.0,4.0,102.0,68.0,50.0,15.0,16.0,6.0,9.0,0.0,5.0,98.0,68.0,43.0,20.0,16.0,5.0,9.0
2024-1050,Hobart,Hard,32,I,2024-01-08,298,215613,206294,6-4 6-3,3,SF,81.0,4.0,1.0,51.0,37.0,27.0,10.0,9.0,0.0,0.0,5.0,0.0,74.0,50.0,33.0,10.0,10.0,6.0,9.0
2024-1050,Hobart,Hard,32,I,2024-01-08,297,210722,201551,7-5 6-0,3,QF,97.0,3.0,6.0,65.0,32.0,23.0,19.0,9.0,6.0,7.0,2.0,0.0,58.0,36.0,21.0,9.0,9.0,6.0,11.0
2024-1050,Hobart,Hard,32,I,2024-01-08,296,201611,202684,3-6 6-1 6-4,3,QF,139.0,2.0,4.0,77.0,55.0,33.0,12.0,13.0,4.0,8.0,3.0,7.0,95.0,58.0,33.0,16.0,13.0,8.0,14.0
2024-1050,Hobart,Hard,32,I,2024-01-08,295,206294,201709,7-5 7-6(4),3,QF,142.0,6.0,1.0,82.0,52.0,30.0,16.0,12.0,6.0,11.0,0.0,2.0,112.0,87.0,44.0,11.0,12.0,17.0,23.0
2024-1050,Hobart,Hard,32,I,2024-01-08,294,215613,202600,4-6 6-3 6-2,3,QF,115.0,1.0,4.0,95.0,62.0,41.0,13.0,14.0,7.0,12.0,1.0,1.0,87.0,63.0,34.0,9.0,13.0,8.0,15.0
2024-1050,Hobart,Hard,32,I,2024-01-08,293,210722,203533,6-2 6-3,3,R16,76.0,5.0,4.0,41.0,26.0,22.0,9.0,8.0,1.0,2.0,1.0,3.0,53.0,33.0,21.0,3.0,9.0,3.0,8.0
2024-1050,Hobart,Hard,32,I,2024-01-08,292,201551,219875,6-2 6-3,3,R16,72.0,0.0,1.0,44.0,36.0,31.0,2.0,9.0,0.0,1.0,2.0,5.0,53.0,33.0,17.0,9.0,8.0,3.0,7.0
2024-1050,Hobart,Hard,32,I,2024-01-08,291,202684,214452,5-7 6-3 6-4,3,R16,133.0,3.0,2.0,84.0,57.0,42.0,13.0,15.0,5.0,8.0,2.0,2.0,96.0,70.0,44.0,16.0,16.0,7.0,12.0
2024-1050,Hobart,Hard,32,I,2024-01-08,290,201611,213550,7-6(3) 6-1,3,R16,97.0,13.0,3.0,71.0,57.0,37.0,7.0,10.0,4.0,6.0,1.0,1.0,68.0,50.0,28.0,7.0,9.0,1.0,5.0
2024-1050,Hobart,Hard,32,I,2024-01-08,289,201709,213631,6-4 1-6 6-3,3,R16,138.0,0.0,2.0,78.0,55.0,32.0,12.0,13.0,6.0,11.0,2.0,3.0,98.0,72.0,42.0,12.0,13.0,12.0,17.0
2024-1050,Hobart,Hard,32,I,2024-01-08,288,206294,216133,7-5 6-3,3,R16,82.0,4.0,0.0,56.0,30.0,26.0,18.0,11.0,0.0,0.0,4.0,2.0,55.0,37.0,23.0,14.0,10.0,2.0,4.0
2024-1050,Hobart,Hard,32,I,2024-01-08,287,202600,213583,6-0 6-1,3,R16,59.0,1.0,1.0,44.0,33.0,23.0,6.0,6.0,2.0,2.0,0.0,3.0,38.0,18.0,7.0,4.0,7.0,1.0,7.0
2024-1050,Hobart,Hard,32,I,2024-01-08,286,215613,211684,6-3 6-3,3,R16,81.0,1.0,3.0,56.0,40.0,31.0,8.0,9.0,1.0,2.0,1.0,0.0,63.0,48.0,27.0,7.0,9.0,8.0,12.0
2024-1050,Hobart,Hard,32,I,2024-01-08,285,210722,203389,6-2 6-3,3,R32,74.0,3.0,2.0,41.0,25.0,19.0,8.0,8.0,1.0,3.0,0.0,4.0,61.0,41.0,21.0,5.0,9.0,4.0,10.0
2024-1050,Hobart,Hard,32,I,2024-01-08,284,203533,215785,1-6 7-6(4) 7-5,3,R32,152.0,0.0,5.0,92.0,53.0,33.0,18.0,15.0,4.0,11.0,3.0,7.0,117.0,90.0,54.0,8.0,16.0,11.0,17.0
2024-1050,Hobart,Hard,32,I,2024-01-08,283,201551,222258,6-3 5-7 6-3,3,R32,147.0,1.0,6.0,88.0,55.0,33.0,17.0,15.0,3.0,8.0,4.0,3.0,95.0,64.0,37.0,11.0,15.0,3.0,10.0
2024-1050,Hobart,Hard,32,I,2024-01-08,282,219875,220548,7-6(3) 3-6 7-5,3,R32,156.0,2.0,7.0,108.0,68.0,37.0,18.0,16.0,7.0,15.0,4.0,7.0,116.0,81.0,45.0,12.0,17.0,3.0,11.0
2024-1050,Hobart,Hard,32,I,2024-01-08,281,202684,214459,7-5 6-1,3,R32,106.0,2.0,2.0,74.0,45.0,30.0,13.0,10.0,5.0,7.0,1.0,3.0,69.0,43.0,25.0,10.0,9.0,7.0,12.0
2024-1050,Hobart,Hard,32,I,2024-01-08,280,214452,210886,6-1 6-4,3,R32,75.0,4.0,2.0,55.0,42.0,30.0,7.0,9.0,3.0,4.0,0.0,2.0,47.0,38.0,25.0,1.0,8.0,3.0,7.0
2024-1050,Hobart,Hard,32,I,2024-01-08,279,201611,215020,3-6 6-4 6-4,3,R32,136.0,3.0,5.0,90.0,61.0,36.0,15.0,14.0,8.0,14.0,2.0,3.0,84.0,59.0,34.0,8.0,15.0,1.0,8.0
2024-1050,Hobart,Hard,32,I,2024-01-08,278,213550,213889,6-3 6-3,3,R32,66.0,3.0,0.0,55.0,37.0,26.0,13.0,9.0,3.0,3.0,5.0,4.0,48.0,34.0,22.0,6.0,9.0,2.0,5.0
2024-1050,Hobart,Hard,32,I,2024-01-08,277,213631,203530,6-2 6-4,3,R32,95.0,3.0,1.0,63.0,40.0,27.0,13.0,9.0,5.0,6.0,0.0,1.0,57.0,36.0,18.0,13.0,9.0,4.0,8.0
2024-1050,Hobart,Hard,32,I,2024-01-08,276,201709,220714,0-6 7-5 7-6(4),3,R32,137.0,1.0,3.0,82.0,58.0,32.0,11.0,15.0,2.0,9.0,2.0,8.0,95.0,54.0,37.0,17.0,15.0,6.0,11.0
2024-1050,Hobart,Hard,32,I,2024-01-08,275,206294,201585,6-4 3-6 7-6(5),3,R32,170.0,4.0,2.0,108.0,67.0,35.0,20.0,15.0,6.0,13.0,1.0,4.0,123.0,87.0,47.0,16.0,16.0,11.0,18.0
2024-1050,Hobart,Hard,32,I,2024-01-08,274,216133,216265,6-3 3-6 6-3,3,R32,121.0,0.0,7.0,90.0,47.0,29.0,18.0,13.0,4.0,9.0,0.0,4.0,90.0,53.0,30.0,17.0,14.0,4.0,11.0
2024-1050,Hobart,Hard,32,I,2024-01-08,273,213583,206408,6-1 4-3 RET,3,R32,67.0,4.0,3.0,55.0,34.0,26.0,8.0,7.0,4.0,5.0,0.0,2.0,40.0,28.0,16.0,4.0,7.0,2.0,6.0
2024-1050,Hobart,Hard,32,I,2024-01-08,272,202600,203354,6-3 6-3,3,R32,104.0,0.0,1.0,76.0,61.0,39.0,7.0,9.0,11.0,12.0,1.0,4.0,63.0,41.0,25.0,7.0,9.0,2.0,6.0
2024-1050,Hobart,Hard,32,I,2024-01-08,271,211684,204427,0-6 6-1 6-4,3,R32,166.0,1.0,0.0,96.0,78.0,39.0,11.0,12.0,7.0,12.0,1.0,1.0,88.0,63.0,38.0,6.0,11.0,8.0,13.0
2024-1050,Hobart,Hard,32,I,2024-01-08,270,215613,216262,4-6 6-3 6-3,3,R32,125.0,1.0,2.0,104.0,73.0,49.0,14.0,14.0,13.0,16.0,3.0,8.0,99.0,57.0,30.0,21.0,14.0,6.0,11.0
2024-580,Australian Open,Hard,128,G,2024-01-15,100,216347,213550,7-6(2) 6-2,3,R128,111.0,5.0,0.0,71.0,49.0,32.0,14.0,10.0,3.0,5.0,2.0,3.0,72.0,47.0,30.0,8.0,10.0,5.0,9.0
2024-580,Australian Open,Hard,128,G,2024-01-15,101,203389,201493,6-2 3-6 6-1,3,R128,112.0,4.0,6.0,81.0,50.0,36.0,9.0,12.0,6.0,10.0,0.0,2.0,84.0,59.0,31.0,8.0,12.0,12.0,19.0
2024-580,Australian Open,Hard,128,G,2024-01-15,102,220520,211539,3-6 6-3 6-2,3,R128,103.0,3.0,3.0,71.0,50.0,38.0,10.0,13.0,2.0,4.0,0.0,0.0,82.0,53.0,33.0,14.0,13.0,7.0,11.0
2024-580,Australian Open,Hard,128,G,2024-01-15,103,222328,213631,6-1 7-5,3,R128,97.0,3.0,3.0,72.0,43.0,31.0,14.0,10.0,8.0,9.0,3.0,1.0,61.0,37.0,23.0,11.0,9.0,3.0,7.0
2024-580,Australian Open,Hard,128,G,2024-01-15,104,202494,223194,6-2 6-2,3,R128,59.0,2.0,0.0,42.0,24.0,17.0,10.0,8.0,0.0,2.0,2.0,5.0,53.0,33.0,16.0,4.0,8.0,4.0,10.0
2024-580,Australian Open,Hard,128,G,2024-01-15,105,202600,215037,6-4 6-2,3,R128,112.0,2.0,4.0,66.0,46.0,33.0,7.0,9.0,4.0,6.0,2.0,2.0,79.0,48.0,24.0,14.0,9.0,10.0,15.0
2024-580,Australian Open,Hard,128,G,2024-01-15,106,211701,211713,6-2 7-5,3,R128,87.0,4.0,8.0,67.0,42.0,31.0,8.0,10.0,5.0,8.0,2.0,3.0,58.0,32.0,17.0,7.0,10.0,3.0,9.0
2024-580,Australian Open,Hard,128,G,2024-01-15,107,203530,206368,7-6(4) 1-6 6-1,3,R128,141.0,1.0,0.0,94.0,63.0,44.0,13.0,13.0,4.0,7.0,6.0,2.0,88.0,57.0,39.0,13.0,13.0,2.0,5.0
2024-580,Australian Open,Hard,128,G,2024-01-15,108,211533,214040,7-6(5) 6-1,3,R128,100.0,5.0,5.0,64.0,40.0,30.0,12.0,10.0,7.0,8.0,4.0,7.0,84.0,54.0,34.0,11.0,9.0,8.0,12.0
2024-580,Australian Open,Hard,128,G,2024-01-15,109,201548,201549,7-6(3) 4-6 6-4,3,R128,174.0,7.0,10.0,110.0,71.0,48.0,15.0,16.0,6.0,13.0,11.0,7.0,120.0,71.0,49.0,16.0,16.0,7.0,14.0
2024-580,Australian Open,Hard,128,G,2024-01-15,110,220704,213889,7-5 7-5,3,R128,90.0,6.0,3.0,56.0,35.0,30.0,14.0,12.0,0.0,1.0,5.0,3.0,70.0,46.0,32.0,10.0,12.0,4.0,7.0
2024-580,Australian Open,Hard,128,G,2024-01-15,111,201458,202429,6-1 4-6 6-3,3,R128,146.0,8.0,7.0,85.0,45.0,38.0,16.0,13.0,6.0,8.0,5.0,7.0,96.0,49.0,32.0,19.0,13.0,7.0,12.0
2024-580,Australian Open,Hard,128,G,2024-01-15,112,215613,216016,6-1 6-7(5) 7-5,3,R128,155.0,3.0,5.0,100.0,64.0,43.0,19.0,16.0,7.0,10.0,5.0,7.0,98.0,58.0,40.0,13.0,15.0,4.0,10.0
2024-580,Australian Open,Hard,128,G,2024-01-15,113,220714,215138,6-1 7-5,3,R128,72.0,3.0,2.0,61.0,44.0,32.0,12.0,10.0,4.0,4.0,3.0,4.0,60.0,35.0,22.0,12.0,9.0,4.0,7.0
2024-580,Australian Open,Hard,128,G,2024-01-15,114,219875,201518,6-3 6-4,3,R128,77.0,2.0,3.0,70.0,50.0,34.0,8.0,10.0,5.0,7.0,1.0,2.0,53.0,39.0,25.0,4.0,9.0,3.0,7.0
2024-580,Australian Open,Hard,128,G,2024-01-15,115,215035,214954,6-1 6-2,3,R128,76.0,2.0,2.0,65.0,45.0,32.0,8.0,8.0,3.0,4.0,2.0,7.0,46.0,27.0,12.0,7.0,7.0,5.0,10.0
2024-580,Australian Open,Hard,128,G,2024-01-15,116,214981,201662,7-6(6) 6-4,3,R128,93.0,6.0,1.0,60.0,37.0,27.0,17.0,11.0,0.0,1.0,4.0,1.0,76.0,56.0,38.0,9.0,11.0,6.0,8.0
2024-580,Australian Open,Hard,128,G,2024-01-15,117,215020,213710,6-2 6-4,3,R128,77.0,3.0,4.0,68.0,47.0,34.0,10.0,9.0,4.0,4.0,0.0,2.0,53.0,32.0,22.0,10.0,9.0,4.0,7.0
2024-580,Australian Open,Hard,128,G,2024-01-15,118,213583,215785,7-5 6-7(4) 6-4,3,R128,171.0,9.0,1.0,105.0,62.0,42.0,23.0,17.0,5.0,10.0,1.0,6.0,109.0,70.0,51.0,12.0,17.0,3.0,10.0
2024-580,Australian Open,Hard,128,G,2024-01-15,119,211148,223670,6-3 6-4,3,R128,69.0,1.0,1.0,55.0,38.0,26.0,8.0,10.0,0.0,2.0,1.0,1.0,50.0,34.0,19.0,7.0,9.0,1.0,5.0
2024-580,Australian Open,Hard,128,G,2024-01-15,120,201551,211843,6-1 6-0,3,R128,87.0,4.0,4.0,80.0,55.0,33.0,15.0,7.0,14.0,14.0,1.0,0.0,29.0,14.0,4.0,4.0,6.0,2.0,7.0
2024-580,Australian Open,Hard,128,G,2024-01-15,121,214939,220465,6-3 3-6 6-2,3,R128,131.0,4.0,4.0,99.0,71.0,50.0,15.0,13.0,7.0,8.0,4.0,3.0,104.0,75.0,50.0,11.0,13.0,13.0,16.0
2024-580,Australian Open,Hard,128,G,2024-01-15,122,201585,216265,6-3 6-1,3,R128,56.0,0.0,1.0,43.0,32.0,24.0,6.0,8.0,0.0,1.0,2.0,3.0,40.0,26.0,14.0,3.0,8.0,3.0,8.0
2024-580,Australian Open,Hard,128,G,2024-01-15,123,214082,220548,6-2 3-6 6-2,3,R128,108.0,2.0,6.0,70.0,48.0,35.0,10.0,13.0,2.0,4.0,3.0,7.0,84.0,55.0,35.0,11.0,12.0,4.0,9.0
2024-580,Australian Open,Hard,128,G,2024-01-15,124,221012,221909,3-6 6-2 6-3,3,R128,138.0,12.0,11.0,101.0,54.0,41.0,19.0,13.0,6.0,9.0,3.0,9.0,89.0,56.0,36.0,13.0,13.0,10.0,15.0
2024-580,Australian Open,Hard,128,G,2024-01-15,125,211107,206294,7-5 7-6(1),3,R128,115.0,7.0,9.0,84.0,46.0,38.0,15.0,12.0,3.0,5.0,4.0,3.0,80.0,48.0,31.0,15.0,12.0,4.0,7.0
2024-580,Australian Open,Hard,128,G,2024-01-15,126,221054,201603,6-3 6-2,3,R128,76.0,4.0,3.0,53.0,33.0,30.0,10.0,9.0,0.0,0.0,2.0,2.0,48.0,29.0,20.0,7.0,8.0,2.0,5.0
2024-580,Australian Open,Hard,128,G,2024-01-15,127,206374,201514,0-6 7-5 6-2,3,R128,117.0,3.0,2.0,78.0,46.0,31.0,11.0,13.0,3.0,8.0,2.0,3.0,85.0,54.0,32.0,14.0,13.0,2.0,7.0
2024-580,Australian Open,Hard,128,G,2024-01-15,128,206219,202684,6-4 6-3,3,R128,90.0,4.0,8.0,67.0,37.0,32.0,12.0,10.0,8.0,8.0,4.0,4.0,69.0,37.0,21.0,19.0,9.0,5.0,8.0
2024-580,Australian Open,Hard,128,G,2024-01-15,129,203354,213887,4-6 6-4 6-2,3,R128,172.0,1.0,3.0,99.0,70.0,44.0,15.0,14.0,9.0,13.0,1.0,1.0,86.0,68.0,37.0,9.0,14.0,5.0,11.0
2024-580,Australian Open,Hard,128,G,2024-01-15,130,216262,202434,6-4 6-1,3,R128,65.0,3.0,5.0,53.0,26.0,19.0,10.0,9.0,2.0,6.0,1.0,5.0,52.0,28.0,10.0,9.0,8.0,0.0,7.0
2024-580,Australian Open,Hard,128,G,2024-01-15,131,202468,201606,6-2 6-4,3,R128,65.0,4.0,3.0,62.0,44.0,33.0,8.0,9.0,2.0,3.0,5.0,4.0,52.0,23.0,13.0,15.0,9.0,1.0,5.0
2024-580,Australian Open,Hard,128,G,2024-01-15,132,206289,211702,6-4 6-1,3,R128,71.0,4.0,3.0,54.0,27.0,21.0,15.0,9.0,2.0,3.0,0.0,1.0,46.0,33.0,16.0,6.0,8.0,1.0,5.0
2024-580,Australian Open,Hard,128,G,2024-01-15,133,220589,222296,4-6 7-5 6-2,3,R128,147.0,0.0,3.0,95.0,65.0,38.0,13.0,15.0,6.0,12.0,0.0,0.0,90.0,62.0,30.0,14.0,15.0,5.0,13.0
2024-580,Australian Open,Hard,128,G,2024-01-15,134,216146,214906,6-3 4-6 6-1,3,R128,123.0,1.0,7.0,77.0,38.0,26.0,24.0,13.0,2.0,5.0,0.0,0.0,76.0,48.0,29.0,11.0,13.0,2.0,8.0
2024-580,Australian Open,Hard,128,G,2024-01-15,135,210722,210886,6-2 2-0 RET,3,R128,50.0,1.0,3.0,29.0,15.0,12.0,9.0,5.0,0.0,0.0,2.0,2.0,26.0,16.0,8.0,2.0,5.0,1.0,4.0
2024-580,Australian Open,Hard,128,G,2024-01-15,136,201496,202663,6-2 2-0 RET,3,R128,55.0,0.0,0.0,36.0,23.0,14.0,8.0,5.0,4.0,5.0,2.0,1.0,26.0,11.0,5.0,4.0,5.0,3.0,7.0
2024-580,Australian Open,Hard,128,G,2024-01-15,137,221237,201427,6-2 6-4,3,R128,123.0,0.0,4.0,67.0,45.0,31.0,11.0,9.0,6.0,7.0,0.0,2.0,76.0,48.0,25.0,14.0,9.0,11.0,15.0
2024-580,Australian Open,Hard,128,G,2024-01-15,138,252499,204427,4-6 6-3 6-2,3,R128,138.0,3.0,4.0,89.0,46.0,27.0,20.0,14.0,7.0,13.0,1.0,2.0,73.0,51.0,22.0,9.0,13.0,1.0,9.0
2024-580,Australian Open,Hard,128,G,2024-01-15,139,206242,222258,6-2 3-6 6-2,3,R128,138.0,1.0,2.0,80.0,57.0,38.0,15.0,13.0,3.0,5.0,4.0,1.0,86.0,52.0,33.0,13.0,12.0,6.0,11.0
2024-580,Australian Open,Hard,128,G,2024-01-15,140,201614,211768,6-4 7-6(2),3,R128,86.0,13.0,4.0,65.0,37.0,33.0,18.0,11.0,0.0,0.0,11.0,3.0,71.0,36.0,28.0,21.0,11.0,2.0,3.0
2024-580,Australian Open,Hard,128,G,2024-01-15,141,211684,201611,6-7(5) 6-3 7-5,3,R128,193.0,3.0,5.0,105.0,67.0,44.0,16.0,17.0,2.0,8.0,3.0,14.0,109.0,61.0,37.0,15.0,16.0,7.0,16.0
2024-580,Australian Open,Hard,128,G,2024-01-15,142,220435,201709,2-6 6-0 6-3,3,R128,110.0,3.0,1.0,69.0,36.0,22.0,18.0,12.0,3.0,7.0,0.0,1.0,74.0,54.0,23.0,13.0,11.0,6.0,12.0
2024-580,Australian Open,Hard,128,G,2024-01-15,143,215219,215713,6-1 6-4,3,R128,71.0,0.0,0.0,56.0,38.0,25.0,13.0,9.0,2.0,2.0,0.0,6.0,57.0,33.0,23.0,7.0,8.0,5.0,9.0
2024-580,Australian Open,Hard,128,G,2024-01-15,144,220367,239383,7-6(5) 6-2,3,R128,93.0,2.0,2.0,65.0,45.0,32.0,9.0,10.0,2.0,4.0,0.0,1.0,70.0,43.0,22.0,13.0,10.0,5.0,9.0
2024-580,Australian Open,Hard,128,G,2024-01-15,145,219917,220750,2-6 6-2 6-4,3,R128,105.0,10.0,7.0,85.0,47.0,34.0,18.0,13.0,3.0,6.0,0.0,1.0,83.0,68.0,39.0,7.0,13.0,4.0,8.0
2024-580,Australian Open,Hard,128,G,2024-01-15,146,214452,206417,6-2 6-4,3,R128,72.0,1.0,0.0,48.0,44.0,36.0,2.0,9.0,1.0,1.0,2.0,2.0,61.0,37.0,25.0,10.0,9.0,6.0,9.0
2024-580,Australian Open,Hard,128,G,2024-01-15,147,221103,203533,6-3 6-0,3,R128,60.0,3.0,1.0,38.0,21.0,15.0,10.0,8.0,2.0,5.0,0.0,3.0,37.0,16.0,5.0,3.0,7.0,2.0,9.0
2024-580,Australian Open,Hard,128,G,2024-01-15,148,202460,263857,6-3 6-1,3,R128,67.0,5.0,1.0,47.0,24.0,18.0,11.0,8.0,2.0,4.0,0.0,2.0,59.0,39.0,16.0,9.0,8.0,6.0,12.0
2024-580,Australian Open,Hard,128,G,2024-01-15,149,259799,211095,7-5 6-2,3,R128,78.0,3.0,1.0,61.0,40.0,27.0,12.0,10.0,2.0,4.0,1.0,1.0,56.0,26.0,17.0,13.0,10.0,4.0,9.0
2024-580,Australian Open,Hard,128,G,2024-01-15,150,215872,211765,6-4 6-4,3,R128,72.0,4.0,6.0,53.0,30.0,27.0,10.0,10.0,1.0,3.0,9.0,0.0,58.0,42.0,28.0,5.0,10.0,5.0,9.0
2024-580,Australian Open,Hard,128,G,2024-01-15,151,220348,216133,6-3 2-6 6-3,3,R128,141.0,9.0,4.0,93.0,49.0,34.0,19.0,13.0,8.0,13.0,2.0,3.0,102.0,61.0,38.0,17.0,13.0,8.0,14.0
2024-580,Australian Open,Hard,128,G,2024-01-15,152,201696,206420,6-2 3-6 7-6(9),3,R128,181.0,0.0,4.0,106.0,83.0,46.0,9.0,15.0,9.0,16.0,2.0,8.0,105.0,67.0,41.0,13.0,14.0,10.0,18.0
2024-580,Australian Open,Hard,128,G,2024-01-15,153,204411,201506,6-4 6-3,3,R128,89.0,2.0,1.0,55.0,33.0,22.0,12.0,10.0,2.0,4.0,0.0,0.0,68.0,46.0,24.0,10.0,9.0,8.0,13.0
2024-580,Australian Open,Hard,128,G,2024-01-15,154,211337,214839,2-6 6-3 6-0,3,R128,108.0,0.0,5.0,82.0,48.0,28.0,19.0,12.0,3.0,6.0,4.0,4.0,67.0,51.0,29.0,7.0,11.0,4.0,9.0
2024-580,Australian Open,Hard,128,G,2024-01-15,155,206252,215988,2-6 6-4 6-3,3,R128,150.0,2.0,1.0,91.0,61.0,35.0,12.0,14.0,6.0,12.0,2.0,5.0,98.0,64.0,33.0,16.0,13.0,7.0,13.0
2024-580,Australian Open,Hard,128,G,2024-01-15,156,216153,214643,6-3 6-4,3,R128,84.0,4.0,4.0,64.0,34.0,24.0,17.0,10.0,3.0,5.0,4.0,7.0,62.0,29.0,20.0,13.0,9.0,5.0,9.0
2024-580,Australian Open,Hard,128,G,2024-01-15,157,206408,214461,6-1 6-0,3,R128,75.0,1.0,0.0,47.0,31.0,22.0,10.0,7.0,4.0,4.0,0.0,3.0,58.0,36.0,19.0,5.0,6.0,8.0,13.0
